sentence	target
@anonymized_account Spoko, jak im Duda z Morawieckim zamówią po pięć piw to wszystko będzie ok.	0
@anonymized_account @anonymized_account Ale on tu nie miał szans jej zagrania, a ta 'proba' to czysta prowizorka.	0
@anonymized_account No czy Prezes nie miał racji, mówiąc,ze to są zdradzieckie mordy? No czy nie miał racji?😁😁	0
@anonymized_account @anonymized_account Przecież to nawet nie jest przewrotka 😂	0
@anonymized_account @anonymized_account Owszem podatki tak. Ale nie w takich okolicznościach. Czemu Małysza odpalili z teamu Orlen?	0
@anonymized_account @anonymized_account skąd wiesz jaki Skendija ma budżet skoro mówisz że jest bogatsza ? Tylko dwóch zawodników ponoć dobrze zarabia.	0
Z tego, co widzę, to kibice Widzewa mają szczęście, że trwa mundial. Dzięki temu ogólnopolska szydera jest tylko z Argentyny i Messiego.	0
@anonymized_account @anonymized_account @anonymized_account Na utrzymanie własnej armii 2% PKB, tyle że teraz to jedna wielka ściema	0
Przypomnijcie mi ze muszę jeszcze suszarkę spakować	0
Czy Adam już nie żyje? Jeśli tak, to jak rozwiązali jego wątek?  #nadobreinazłe	0
@anonymized_account Nie zmieścił się w kadrze to dostał wolne, bo przecież teraz będzie przerwa na kadrę.	0
Jajka na miękko czy na twardo? Jeśli jecie jajka ofc	0
@anonymized_account @anonymized_account Ty wiesz lepiej. Ja wiem, że nawet wiceprezydentem nie będziesz na 100%	0
@anonymized_account @anonymized_account Kto mieczem wojuje, ten od pochwy ginie	0
@anonymized_account Może się mylę, ale tego Szwajcara po lewej to w ogóle mógł dobrze nie widzieć :)	0
@anonymized_account Zaraz Wisła pewnie dopłaci Legii, żeby tylko ogłosili, że kupili go za 2mln euro 😂	0
@anonymized_account Dopiero teraz jest sterylne dzięki maseczce.	0
@anonymized_account Nie mam informacji na ten temat.	0
@anonymized_account @anonymized_account @anonymized_account Absolutnie nie o te kryteria chodzi.	0
@anonymized_account Równie praktyczne, jak jazda na rowerze górskim w za dużych o rozmiar szpilkach dwunastkach.	0
Nowa dziewczyna Liama ma serio 18 lat?	0
@anonymized_account @anonymized_account @anonymized_account W takim razie sie zapedzilem, i tak nie daje banów, nawet botom	0
@anonymized_account wieczna zdrada, nie zdrada, trzeba rozmawiać, pierdolenie od rzeczy	0
@anonymized_account na Westerplatte 13 jest sklep Lego	0
@anonymized_account Tej szmaty się nie komentuje	1
@anonymized_account A ty taki dziennikarz, że nie wiesz co oznacza znak zapytania 😂	0
@anonymized_account @anonymized_account I dzięki temu mamy dziś cesarzową..😁😁😁. Gorąco pozdrawiam!😁😁😁	0
Jutro media współczesne, wf i retoryka, sounds gr8	0
@anonymized_account potem nie wytykaj innym że Polacy to mistrzowie w narzekaniu	0
@anonymized_account Mogłem, mogłem, mogłem coś zrobić zamiast ciągle walić konia	0
@anonymized_account @anonymized_account To Pani Krysia jest Twoją Ojczyzną?	0
@anonymized_account Dokładnie, pisdzielstwo nie ma prawa rozpierdalać systemu,  sądownictwa nie mając większości	2
@anonymized_account Nie wiedziałam, że jest takie państwo jak HINY.	0
Robert wszedł do łazienki a to znaczy ze mogę sobie pomarzyć o prysznicu przynajmniej przez jakieś 1,5 godziny jeszcze ugh	0
Myślałem, że ten mecz będzie dla Brazylijczyków trudniejszy.	0
@anonymized_account Zgadzam się, aczkolwiek nie ma takiej mocy ofensywnej, więc może być to mecz na 1:0.	0
@anonymized_account Mi chodzi o to, że wg artykułów sprawa też jest do rozwiązania kontraktu. Powody oczywiście są inne i widzę różnice.	0
@anonymized_account Adrian Juda, figurant WSI i  lobby żydowskiego	2
@anonymized_account Pewnie są na 180 km	0
@anonymized_account Nieprawda. Normalnie tak się nie \"tnie\".	0
@anonymized_account Już mamy się śmiać ?	0
@anonymized_account Chłop z największymi kompleksami pisze coś o kompleksach u innych 😂	0
@anonymized_account Michniewicza czy Matusiaka też lubisz, ale to że handlowali meczami to już możesz znieść 😂	0
@anonymized_account @anonymized_account @anonymized_account w nagrode wypij mój syrop! :D	0
Coś się dzieje atak botów z każdej strony	0
A na żywo brzmi jak niebo	0
@anonymized_account Bez problemu Czechy i Litwa nas wyprzedziły mimo tego historycznego wzrostu	0
@anonymized_account warunkowo na pewno by dostał pozwolenie.To przecież III liga	0
@anonymized_account @anonymized_account @anonymized_account @anonymized_account Chętnie zrobie Wam syrop hawajski z ananasem :D pójdę do szefa z tą propozycją 😂	0
@anonymized_account @anonymized_account po fryzjerze zawsze się dobrze wygląda. Chwilę.	0
@anonymized_account Za takie akcje to tylko legia ma wyłączność u polskich sędziów na karne także Jaga Luz 😜	0
@anonymized_account Widać ludziom w Sączu tak pasuje. Ja bym mu w gębę napluł	1
@anonymized_account Że się ten operator nie wyłożył...	0
na ból gardła najlepsza wódeczka	0
@anonymized_account Od sędziów z postępowaniami dyscyplinarnymi kandydującymi do KRS	0
@anonymized_account @anonymized_account mamy brać kogoś bo inni biorą ?	0
@anonymized_account Droga p.Kamilko! Leczyć się . Leczyć póki czas😁😁	0
@anonymized_account powinnaś odpowiedzieć za działanie na szkodę Polski i obywateli	2
RT @anonymized_account @anonymized_account powinnaś odpowiedzieć za działanie na szkodę Polski i obywateli	2
@anonymized_account Awww dziękuje z całego serduszka	0
@anonymized_account Dubaj wzorem, czyli jednak islam, salam alejkum Ciemkiewicz	0
@anonymized_account @anonymized_account @anonymized_account Najbardziej to on jest wolny od mózgu.	2
muszę podjechać dzisiaj do mechanika	0
@anonymized_account 2/2 a później się zastanawiaj po co Wiśle akademia i wychwalaj akademie Legii i ich stawianie na młodzież	0
@anonymized_account   Półgłówek Wieliński, wymyślił sobie półautorytaryzm!	1
RT @anonymized_account @anonymized_account   Półgłówek Wieliński, wymyślił sobie półautorytaryzm!	1
@anonymized_account Ale najpierw Sadurskiego do Australii	0
@anonymized_account A w kościółku już byłeś?	0
@anonymized_account A wy macie? Razem z Piotrowicz en i resztą?	0
Dzisiaj musiałam pracować w grupie z chłopakami z roku i myślałam ze wyjdę z siebie i z tej sali I mean jak można być tak infantylnym	0
Co za bełkot ten halicki.  #Woronicza17	0
niech mnie ktoś zabierze w góry	0
Decyzją spikera brytyjskiej Izby Gmin noszenie krawatów przez posłów i reporterów podczas posiedzeń parlamentu nie będzie już obowiązkowe 👔	0
@anonymized_account @anonymized_account Podobnie, jak mój w odniesieniu do męskiej kreatywności 👍😉	0
@anonymized_account @anonymized_account @anonymized_account @anonymized_account Ja nie wiem, nie dowiadywałem się :)	0
@anonymized_account Ciebie też nie ma, wikarku	0
@anonymized_account @anonymized_account Sprawdzam na flightradarze, samolot \"już\" wleciał do Polski.	0
Z kolei Luka Gugeszaszwili w pięknym stylu wyjął karnego w meczu Finlandia - Gruzja (1:2).	0
@anonymized_account @anonymized_account jak na nokia 3310 to spoko :)	0
@anonymized_account Chyba, że tradycyjnie wylosujemy Zakaukazie i mecze będą o 16 naszego czasu 😂	0
Mężczyźni siedzący przed gabinetem u laryngologa nie czekają na wizytę; oni walczą o przetrwanie gatunku.	0
@anonymized_account a ja założę fitbloga 😂😂😂	0
@anonymized_account czyli dla Legii też nie ma miejsca @anonymized_account	0
@anonymized_account @anonymized_account @anonymized_account Podstawowe zadanie każdego księdza to narzucanie wiary.	2
@anonymized_account Mam podobny i mówili ze to ciemny blond chociaż rozjaśniłam i teraz faktycznie jestem blondynka	0
@anonymized_account @anonymized_account Na szczęście @anonymized_account i  jego partia znikną  wkrótce \nze sceny politycznej. Brawo!	2
@anonymized_account Otworzysz następny? \nPrzyjdzie na ciebie pora popaprańcu. TS czeka.	2
@anonymized_account @anonymized_account @anonymized_account Spodobały mi piosenki które śpiewają	0
Fav albo rt to zrobię Wam indy!!! Nie wiem czy wszystkim, zależy kogo będę kojarzyć 🔥🔥🔥	0
@anonymized_account @anonymized_account @anonymized_account I wojna Gadowskiego z psychiatrą.	2
youngblood to piosenka moich wakacji	0
@anonymized_account ostatnio pewnie chciałeś usłyszeć od Pazdana jacy to kibice Wisły źli a tu dupa	0
@anonymized_account Dziecko teraz walczy o życie bo przecież mam takie straszne obrażenia	0
@anonymized_account Dokładnie, a czytam w niektórych miejscach, że zachowanie Japończyków zrozumiałe, tylko nasi 'be'	0
@anonymized_account @anonymized_account Mój york jest z zawodu dyrektorem. \nSądzę, że @anonymized_account potwierdzi.	0
@anonymized_account pytam czy robi odprawy po polsku i po angielsku.To że zna angielski to wiem.	0
@anonymized_account Boze naprawdę? 😮 To ktos z naszego otoczenia? 🤔	0
@anonymized_account mam nadzieje że zostajesz w Wiśle :)	0
@anonymized_account @anonymized_account @anonymized_account My, Pogoń, Lech, Śląsk, Zagłębie.	0
@anonymized_account @anonymized_account Odrzuciliscie projekt więc nie.mowcie o prawach	0
@anonymized_account a Ty się nie cieszyłeś ? Zresztą lepsza Chorwacja w półfinale niż Francja	0
@anonymized_account z tego co wiem to wyłowiono jego ciało z jakieś wody	2
Jestem do tylu ale czy Ari zerwała z tym ćpunem?	0
@anonymized_account Dlatego Rebić pozostał na boisku :D	0
@anonymized_account Trzymam kciuki i mam gdzieś, co gadają w naszym pięknym kraju 😉	0
@anonymized_account @anonymized_account @anonymized_account Zagranie głupie, ale Bednarek powinien był opanować piłkę.	0
Może być kliknęli i zrobili dobry uczynek? Każdy RT = oddany na Marcina Gortata głos.\n\n@anonymized_account #NBAvote	0
RT @anonymized_account Może być kliknęli i zrobili dobry uczynek? Każdy RT = oddany na Marcina Gortata głos.\n\n@anonymized_account #NBAvote	0
@anonymized_account @anonymized_account @anonymized_account @anonymized_account Obciach dla dzieci do końca życia taka fotka	0
@anonymized_account @anonymized_account Rozumiem, że standardowa polska rodzina to pierdolnięty stary kawaler zoofil i kot?	2
@anonymized_account ja studiuję na UKW w Bydgoszczy a jestem z lubuskiego, a co tak daleko?	0
@anonymized_account @anonymized_account Np Jarkacz w widzie Tuska straszył	0
@anonymized_account To tak jak ja przewidziałem, że cię nie wpuszcza do GB	0
O NIE MOJA UCZELNIA MA SPOTTED	0
paige naprawdę lubi Sama awwwwwww	0
@anonymized_account Nieobrazaj naszej bundes ekstra 😀	0
O kurwa, smiech przez lzy	0
@anonymized_account @anonymized_account no nic pozostaje nam walka o wicemistrzostwo :(	0
@anonymized_account @anonymized_account @anonymized_account Legia będzię miała ciężko, ale załatwi sprawe w pierwszym meczu. Rzeczywiście sensownie 😂	0
@anonymized_account Dania - Francja trzy dni temu	0
@anonymized_account No na fb lepiej, będzie wygodniej	0
@anonymized_account @anonymized_account @anonymized_account to był karny ?! Oczywisty karny ?! Haha odstaw to co bierzesz	0
@anonymized_account Ja też  nie oglądam, dla mnie to chore. 997 kiedyś był to  płakałem	0
@anonymized_account Tak czy siak wyglądam źle więc większej różnicy to mi nie robi	0
RT @anonymized_account @anonymized_account Tak czy siak wyglądam źle więc większej różnicy to mi nie robi	0
@anonymized_account To teraz koniecznie audiobook do samochodu na dłuższą trasę 😉	0
@anonymized_account @anonymized_account Macie na myśli trąbki ? 😂	0
@anonymized_account to samo pisaliście o Cetnarskim i innych.	0
@anonymized_account @anonymized_account @anonymized_account Pluli na kobiet, ciagali, dzicz chora z nienawisci, cywilacja jest zakaz dziczy	2
@anonymized_account był jeszcze nowy trener Richardo Sa Pinto	0
